Comment_ID,Author_ID,Author,Text,Likes,Comment_Date
7352807393921221381,7276327262969463814,cer.64,keluar nya jauh bgt,6233,2024-04-01T15:08:17Z
7354101741417726725,6571264495653044226,r4a___,"seribu kenangan, walaupun cape jalan keluar nya anjir😞🫵🏻",5836,2024-04-05T02:50:54Z
7354175450358399750,6878220614285853701,ucmyln,candi prambanan aku titip kenanganku ditempatmu waktu study tour,4048,2024-04-05T07:36:54Z
7354041271454040837,6974274678932358146,xly.zaraa,"kangen bgt sama jogja, apalgi kenangan nya.",2790,2024-04-04T22:56:18Z
7352670272598147845,6953214550665741313,ghs.yaa,"aku, kamu, Prambanan",801,2024-04-01T06:16:07Z
7353104365945422598,7288632434965742597,fkri992,kangen bnget jogjaa,592,2024-04-02T10:20:38Z
7354221296525394694,7237089165363905541,starlvciezar,bisa ga ya study tour part 2 ke prambanan ? :(,377,2024-04-05T10:34:50Z
7354257741920224005,6863670722289746945,gatauuuuu295,"aku, teman"" smp dan candi prambanan",207,2024-04-05T12:56:23Z
7354201149547709190,7064035427401909274,sukaa_kejuu11,banyaakkk bgtt kenangann dii jogjaa,198,2024-04-05T09:16:42Z
7354228391798735622,7067501244290728961,cell_oooo0,"aku kamu dan candi prambanan kala itu""sekarang asing""🙂",117,2024-04-05T11:02:21Z
7354173825951269637,6799389013155447810,ciwaaaayyy,keluar nya behh muter muter tapi seruuu pengen kesana lagii,102,2024-04-05T07:30:39Z
7372011365916066565,7307931432671560710,fahmi.anak.baik7,cunggg yang foto sama bule🗿🤚🤚🤚,102,2024-05-23T09:09:28Z
7354322897597530886,7269007793822499841,snyshaa_,disitunya cuma sebentar tapi kenangannya ga sebentar,98,2024-04-05T17:09:11Z
7354240144185541381,7280853490175296518,_wandael,paling gabisa kalo liat kaya gini dejavu nya sakit,94,2024-04-05T11:48:07Z
7354270726033425157,6995387410554209306,mit4a__,"KAMUU EMANGG NGANGENINN, TAPI JOGJAA LEBIH NGANGENINNN🥺🥺🥺",73,2024-04-05T13:46:41Z
7354213785295405829,6986160637412328449,panggilaja_inicaa,aku teman² dan segala kenangannya di jogja kala itu 😫😅,58,2024-04-05T10:05:43Z
7354304866020573958,7257023904543392769,z4yh.ch4a,ninggalin banyak kenangan di Prambanan sm temen temen 😁😁,49,2024-04-05T15:59:22Z
7354594523445887750,7248566018464056326,jieraa_kgya,mauu ke jogja lagii ☹️,47,2024-04-06T10:43:10Z
7354253625826788101,7025785727434753025,mthy.p,banyak kenangan di candi Prambanan plisss😔,43,2024-04-05T12:40:21Z
7354252146857198342,6849622212581622785,itss.raaaa01,Jogja indah dngn segala kenangan ny,35,2024-04-05T12:34:39Z
7373534071450682117,7310034232574116870,aeyeerol,NYESEL GA BANYAK VIDEO/FOTO,31,2024-05-27T11:38:19Z
7354241165086442246,7184412813127910402,janjniithv1234,@ini_caaa:aku teman² dan segala kenangannya di jogja kala itu 😫😅,29,2024-04-05T11:52:00Z
7354229894223692550,6958661072052257797,ddepina_,@ini_caaa:aku teman² dan segala kenangannya di jogja kala itu,27,2024-04-05T11:08:13Z
7354206120653013766,6793250511619916801,vlnciaa_._,prambanan dan kenangan nya,21,2024-04-05T09:35:58Z
7354250933146141446,7183615084030936091,rayyyyyyw1,kangenn jogja😭,15,2024-04-05T12:29:52Z
7354273825754039046,7251829642691937298,andaee_,keluar nya jauh banget gue sampe nyasar 😭😭,13,2024-04-05T13:58:43Z
7354259505930994437,6741642976755368962,urvell._,aku dan teman-teman sd di kala itu,12,2024-04-05T13:03:13Z
7372934234396377862,6866219193500992514,y0uknow3,"aku, kamu dan candi prambanan kala itu",11,2024-05-25T20:50:32Z
7354125006370161414,6999958938260423706,ndaaaxyp,gw foto ama biksu🗿,10,2024-04-05T04:44:40Z
7354276407173202694,6702550695051199490,adistyyzaskia,gamon 🥺🥺🥺,9,2024-04-05T14:08:55Z
7358374245317755653,7339121905679434757,_zauraaa_00,seribu kenangan di jogja kala itu,9,2024-04-16T15:10:27Z
7354222159760130821,7111183930360038402,0nnissa_,@uci:candi prambanan aku titip kenanganku ditempatmu waktu study tour,9,2024-04-05T10:38:16Z
7354326410155295493,7180323215335719937,_yttaawyctt,aku kamu dan candi prambanan waktu itu,8,2024-04-05T17:22:51Z
7354218252753584901,7114981245315023873,kyais_,duh euy disinith banyak kenangan sm dia,8,2024-04-05T10:23:06Z
7354267413867823878,6875514203391706113,pinkloov3e,"seribu kenangan, walaupun cape jalan keluar nya 😞",7,2024-04-05T13:33:58Z
7354242174891311878,7147159383208854530,nasipah_,ini gk ada study tour part 2???,6,2024-04-05T11:55:54Z
7354272745050784517,6950534868736951297,ttannyya27_,"aku, kalian, dan candi Prambanan waktu itu
@Ruby @vi💨 @giselleaive_472 @clleeooo845 @marshafaradina5",6,2024-04-05T13:54:42Z
7354045892205101830,7168662706454053915,msss_uuu,"aku, kamu, Prambanan, studytour",6,2024-04-04T23:14:11Z
7353551026089886469,7132497962747642906,dibeh.xy,gua foto Ama bule🗿,6,2024-04-03T15:13:55Z
7377022740089963270,6829174201451332610,allllmma2,"candi perambanan aku titip kenangan aku sama dia dan sama teman teman ku yaa:(
semoga aku bisa berkunjung lagi lain waktu yaa",5,2024-06-05T21:16:04Z
7354271438739079941,6717978306506392578,qiela444,pas kesana di sambut ujan gede,5,2024-04-05T13:49:35Z
7377433271930979077,7020077385958114330,ttaryyyyy,"@manja jelita💋:aku, kamu dan candi prambanan kala itu",4,2024-06-06T23:49:14Z
7354965265181983493,7296819538501321733,n.naw_,ke jogja lagi bukan untuk liburan tapi jadi mahasiswa 😁,4,2024-04-07T10:41:47Z
7362764569616106245,7090748605858792454,luu.vynta,aku kamu dan candi Prambanan kala itu,4,2024-04-28T12:01:29Z
7354570527602033414,7296480422552634373,daaael8,"aku sudah mencintai orang baru, tapi aku masih gak bisa lupain kenangan aku dengan masa lalu di jogja😔😔",4,2024-04-06T09:10:03Z
7372575520457097990,7024997564890104858,aderuu48__,"seribu kenangan, walaupun waktu itu hujan,tapi tetap seribu kenangan ,candi prambanan aku titip kenanganku ditempatmu waktu study tour",4,2024-05-24T21:38:41Z
7371758171264615174,7005861315097592859,miiloveself,"@pikasukaalpukat @ysmn @1m4aa_ @xixixiiii mne mng juh ngesuk,libur ikih😁",4,2024-05-22T16:46:56Z
7354501824080823046,7287519030247572486,nanaauraa13,prambanan tunggu aku kembali yaa,3,2024-04-06T04:43:28Z
7354676450194735878,7095600253303587866,abcd.eci,@uci:candi prambanan aku titip kenanganku ditempatmu waktu study tour,3,2024-04-06T16:01:07Z
7380050719024579334,7129505935190787074,4llfinooo,"masuk nya:😁
keluar nya:💀",3,2024-06-14T01:06:15Z
7375508433296589573,6858228976349070338,gataumalesmaubelibeli,ternyata panas banget anjr disitu 😭😭,3,2024-06-01T19:19:46Z
7377460536559534853,6989149422488929306,d.4nadd,@key @f @tan,3,2024-06-07T01:35:02Z
7367965124718101253,6887036792316281857,pwe3tys0ul1,@cimey:candi prambanan aku titip kenanganku ditempatmu,2,2024-05-12T11:28:00Z
7354715094260171526,7194446074685309954,yral0av,@uci:candi prambanan aku titip kenanganku ditempatmu waktu study tour,2,2024-04-06T18:31:05Z
7367335929107514118,7002182087390299163,paaa.yoya,@natpawwelekk @ciuci:candi prambanan aku titip kenanganku ditempatmu waktu study tour,2,2024-05-10T18:46:24Z
7354647313031873285,7136879916708054017,mlvnazrd,@uci:candi prambanan aku titip kenanganku ditempatmu waktu study tour @erista lucu pol disek,2,2024-04-06T14:08:07Z
7372579387705606917,6959323126921413633,deedindaaa,"seribu candi,seribu kenangan.",2,2024-05-24T21:53:38Z
7370613085809836805,7333199120636625925,aira2408009,@lylysher12 kangennn jogjaaaa,2,2024-05-19T14:43:28Z
7354497225571336966,6876335981755941889,notbyyy___,@uci:candi prambanan aku titip kenanganku ditempatmu waktu study tour,2,2024-04-06T04:25:33Z
7375772474825671430,7086139062092874779,ndaeeyaa_,kangen tour ke Prambanan 🥺🥺🥺,2,2024-06-02T12:24:31Z
7354618914036466438,6926497196398101505,hghbwqaxell__,@.nugraha_43 aku kamu dan jogja🤔🤔,2,2024-04-06T12:17:47Z
7376832738065122053,7306773324435948552,brixton_pemberani,"yg ke jogja karana study tour, mana nih😁",2,2024-06-05T08:58:54Z
7355754987672994565,6803217931326342146,siomaykuahh,@𓍢ִ໋cce @saa mau ke jogja lagii ihh,2,2024-04-09T13:46:31Z
7354536539713454855,7139442369845281793,adlinstshgzbz,@rasya @Den puanas rek,2,2024-04-06T06:58:10Z
7380965405576069894,7266399700449264642,g0dst,@uci:candi prambanan aku titip kenanganku ditempatmu waktu study tour,2,2024-06-16T12:15:43Z
7375793816639046405,6904427416187438082,gfjuyeonn,@u:candi prambanan aku titip kenanganku ditempatmu waktu study tour,2,2024-06-02T13:47:15Z
7381001700269097733,7366251830466364432,01.01.scc,@uci:candi prambanan aku titip kenanganku ditempatmu waktu study tour,2,2024-06-16T14:36:39Z
7360670505856434949,7223296223204852741,lizzyracess_,Jogja dengan kenangannya,2,2024-04-22T19:41:03Z
7354764237061718789,6946111836354905089,251.618,aku titip kenanganku sm dia yg gabisa diulang lagi yaa😃,2,2024-04-06T21:41:43Z
7354391876022436614,7123748159595856923,anaaaaco_,candi perambanan aku titip kenanganku ditempatmu dikala kemah,2,2024-04-05T21:36:50Z
7355187414035727109,7112678578752439323,mattch4444,kenangan study tour membekas banget si🙂@Inah 10 @Dazzlingqueen.rinn @ارين حميدة✨,2,2024-04-08T01:03:51Z
7354498357312701190,6923804774081332225,xwiiktina29,@a for aida @_𝒇𝒊𝒓𝒍𝒍𝒚𝒚𝒚 @user n @eightbee KANGEN 😇,2,2024-04-06T04:30:02Z
7371184251909751558,6848233149664838657,siomay510,CANDI PRAMBANAN AKU TITIP KENANGANKU DITEMPATMU WAKTU PERPISAHAN,1,2024-05-21T03:39:51Z
7385480550104810246,6959638813937730566,shifanur22_,aku kamu dan prambanan 2022😌,1,2024-06-28T16:16:45Z
7379982294381462278,6879723338333488129,ktrinaja,"kak aku dlu kesana pas masa jaya jaya ny orang tua aku,, sayang aku kesana masih kecil bukan saat aku dewasa , tapi gapapa memori itu selalu aku ingat , apa lgi bersepeda bersama Abang ku",1,2024-06-13T20:40:40Z
7372857348693672709,7068471236305962011,sannysls,"aku, kamu dan candi Prambanan saat itu...",1,2024-05-25T15:52:13Z
7354741074725962501,7341590924655215622,fdln.16,aku kamu dan candi di waktu itu@billa,1,2024-04-06T20:11:49Z
7354342590030070533,7274908892894069766,silaaasja,@panggil sja ditaa @sofi jadi kangenn🥹🥹🥹,1,2024-04-05T18:25:30Z
7380018734947992325,7182137136517235738,fluff_yta,Jogja punya cerita.,1,2024-06-13T23:02:08Z
7374690910557340421,6972532594432902146,nouzennbruhh,"candi prambanan, aku titip kenanganku ditempatmu, suatu hari nanti aku akan kembali dengan membawa seseorang",1,2024-05-30T15:15:49Z
7380180227513959173,7031085687776707610,akuusukabunga,"@raulll🧚🏻‍♀️:seribu kenangan, walaupun cape jalan keluar nya anjir😞🫵🏻",1,2024-06-14T09:28:54Z
7354891780326458117,6825802112522519554,jpngjpn,@M forr wkakaka,1,2024-04-07T05:56:43Z
7376783372234605318,6805907956640515073,07naaad,@uci suka matcha:candi prambanan aku titip kenanganku ditempatmu waktu study tour,1,2024-06-05T05:47:20Z
7384640720337257222,7252276472789615622,hnsavyvy,"gw bolak balik Jogja belum sempet ke Prambanan njir,cuma lewat doang",1,2024-06-26T09:57:54Z
7378824456741749509,7015473567195464731,xyrenn5,candi prambanan aku titip kenanganku ditempatmu waktu masih kecil,1,2024-06-10T17:47:41Z
7384310918664094469,6740542051237544961,x_tzz0,@₊˚⊹♡ pengen ke situ lagii,1,2024-06-25T12:37:58Z
7368857463900832517,6999150380979028994,fahhh_25_,@Wengzzzzzメ tragedi telat jg nu sjen karna molor🗿👍,1,2024-05-14T21:10:41Z
7354992512702939910,7111094588701639706,dhindarahmaaa,@valenaling kisahh kitaa naik sepeda salahh jalurr🥺,1,2024-04-07T12:27:40Z
7379849033999303429,7187571836754232322,onyourm_regg,lebi mnding cape jlan kluar prambanan dripda hrus ngrasain life after study tour 😔😔,1,2024-06-13T12:03:34Z
7373638147925099270,6939712311071507457,naa_o78,@Mifff🤓 candi Borobudur anjir dudu candi Prambanan🗿,1,2024-05-27T18:22:12Z
7354969386274358022,7052993935966340122,itsmejaslyynn,@jekeyRa @all stars` mlbb @yui disini tempatnya kita kesesat,1,2024-04-07T10:57:47Z
7354764317667263237,6855591041014367234,ullfaya,@Chell ayo ujan ujanan lagi,1,2024-04-06T21:42:01Z
7377856367639462661,6965861354842522625,hi.depinaaaaa,@uci suka matcha:candi prambanan aku titip kenanganku ditempatmu waktu study tour,1,2024-06-08T03:10:58Z
7354654631639270149,7172688601167479835,4phorstarsa,@Flowerpuff💐✨ dejavu awal tahun 2023🙃,1,2024-04-06T14:36:28Z
7354422705733812998,7022149018755040282,rillkhmaniezz,@𝐉e seru bgt plis pengen skuteran lgi🛴,1,2024-04-05T23:36:28Z
7377248976145679110,6959639756062983173,azura1965,@🕷 Prambanan secandu itu coyyy,1,2024-06-06T11:54:01Z
7376531697549476613,7099040054211003418,alzz_z4,KENANGAN DI CANDI WITH FAMILY SERUU BANGET,1,2024-06-04T13:30:44Z
7376163365951439622,7073055931698201602,_vlncaaaaa,cape kluarnya doang😭,1,2024-06-03T13:41:19Z
7375890871876879110,7139359992721458202,nupuscmiwww,plisss laaa jogjaaa jangannn bkinnn kangennn terusssss😞😞😞,1,2024-06-02T20:03:49Z
7375817536242123525,6972808494014727170,icawyekann,"jalan keluarnya jauh bgt anjr, tapiii seruuuu",1,2024-06-02T15:19:21Z
7375803855118353158,7177720463556051974,apanoy_,inget banget dulu nyasar di situ,1,2024-06-02T14:26:12Z
7373288245969093382,7357227567311520774,whoiscnaa,GAYSS MINGGU MARENN AKU KESANAAA😋😋😋,1,2024-05-26T19:44:23Z
7372495371912856325,7147310635587798043,urf4vboys._,first time ke Prambanan se bagus itu,1,2024-05-24T16:27:41Z
7372561259173479173,7352069221055448069,ghaitsa_dhwa,@≠fkrii`:kangen bnget jogjaa,1,2024-05-24T20:43:20Z
7372481511796523781,6962091669547090946,asyu.12,"aku pernah kesini bersama orang yg special , tapi sekarang orang itu sudah bahagia dengan pilihannya😁",1,2024-05-24T15:33:45Z
7372061818644333318,6745353414873973761,dianamawar6,"14 Maret 2017 bersama teman"" dan guru"" kala sore hari dimana waktu itu langit cerah dan berawan❤",1,2024-05-23T12:25:10Z
7372024941929775878,6929477328238445569,lyaa_0511,wishlist ku tahun ini😔,1,2024-05-23T10:02:08Z
7372017895470121733,7076346746959758363,pumpkinazza1,"@raaaaaaaaaaaaaaa:seribu kenangan, walaupun cape jalan keluar nya anjir😞🫵🏻",1,2024-05-23T09:34:47Z
7371601970258625286,7317213777597383685,mitaaa4u,"Aku kesana panas bgtt mana keluar nya jauh, tp jujur bgus bgt 😍",1,2024-05-22T06:40:57Z
